CDU_ID,GEO_CODE,GEO_LABEL,GEO_TYPE,GEO_TYP2,F215,
26114,E01007040,Sefton 026B,Lower Super Output Areas and Data Zones,LSOADZ,436,
26115,E01007041,Sefton 027A,Lower Super Output Areas and Data Zones,LSOADZ,287,
26116,E01007042,Sefton 026C,Lower Super Output Areas and Data Zones,LSOADZ,297,
26117,E01007043,Sefton 027B,Lower Super Output Areas and Data Zones,LSOADZ,384,
26118,E01007044,Sefton 026D,Lower Super Output Areas and Data Zones,LSOADZ,358,
26119,E01007045,Sefton 026E,Lower Super Output Areas and Data Zones,LSOADZ,260,
26120,E01007046,Sefton 027C,Lower Super Output Areas and Data Zones,LSOADZ,368,
26121,E01007047,Sefton 033E,Lower Super Output Areas and Data Zones,LSOADZ,410,
26122,E01007048,Sefton 029A,Lower Super Output Areas and Data Zones,LSOADZ,396,
26123,E01007049,Sefton 035B,Lower Super Output Areas and Data Zones,LSOADZ,423,
26124,E01007050,Sefton 035C,Lower Super Output Areas and Data Zones,LSOADZ,336,
26125,E01007051,Sefton 035D,Lower Super Output Areas and Data Zones,LSOADZ,369,
26126,E01007052,Sefton 035E,Lower Super Output Areas and Data Zones,LSOADZ,331,
26127,E01007053,Sefton 027D,Lower Super Output Areas and Data Zones,LSOADZ,317,
26128,E01007054,Sefton 029B,Lower Super Output Areas and Data Zones,LSOADZ,425,
26129,E01007055,Sefton 005A,Lower Super Output Areas and Data Zones,LSOADZ,394,
26130,E01007056,Sefton 005B,Lower Super Output Areas and Data Zones,LSOADZ,262,
26131,E01007057,Sefton 005C,Lower Super Output Areas and Data Zones,LSOADZ,250,
26132,E01007058,Sefton 006A,Lower Super Output Areas and Data Zones,LSOADZ,236,
26133,E01007059,Sefton 006B,Lower Super Output Areas and Data Zones,LSOADZ,231,
26134,E01007060,Sefton 006C,Lower Super Output Areas and Data Zones,LSOADZ,337,
26135,E01007061,Sefton 006D,Lower Super Output Areas and Data Zones,LSOADZ,204,
26136,E01007062,Sefton 005D,Lower Super Output Areas and Data Zones,LSOADZ,227,
26137,E01007063,Sefton 005E,Lower Super Output Areas and Data Zones,LSOADZ,247,
26138,E01007064,Sefton 006E,Lower Super Output Areas and Data Zones,LSOADZ,158,
26139,E01007065,Sefton 020A,Lower Super Output Areas and Data Zones,LSOADZ,186,
26140,E01007066,Sefton 020B,Lower Super Output Areas and Data Zones,LSOADZ,242,
26141,E01007067,Sefton 017A,Lower Super Output Areas and Data Zones,LSOADZ,274,
26142,E01007068,Sefton 017B,Lower Super Output Areas and Data Zones,LSOADZ,184,
26143,E01007069,Sefton 017C,Lower Super Output Areas and Data Zones,LSOADZ,371,
26144,E01007070,Sefton 017D,Lower Super Output Areas and Data Zones,LSOADZ,290,
26145,E01007071,Sefton 020C,Lower Super Output Areas and Data Zones,LSOADZ,232,
26146,E01007072,Sefton 020D,Lower Super Output Areas and Data Zones,LSOADZ,421,
26147,E01007073,Sefton 020E,Lower Super Output Areas and Data Zones,LSOADZ,186,
26148,E01007074,Sefton 019A,Lower Super Output Areas and Data Zones,LSOADZ,295,
26149,E01007075,Sefton 016A,Lower Super Output Areas and Data Zones,LSOADZ,226,
26150,E01007076,Sefton 016B,Lower Super Output Areas and Data Zones,LSOADZ,225,
26151,E01007077,Sefton 016C,Lower Super Output Areas and Data Zones,LSOADZ,216,
26152,E01007078,Sefton 015D,Lower Super Output Areas and Data Zones,LSOADZ,210,
26153,E01007079,Sefton 014B,Lower Super Output Areas and Data Zones,LSOADZ,171,
26154,E01007080,Sefton 014C,Lower Super Output Areas and Data Zones,LSOADZ,264,
26155,E01007081,Sefton 014D,Lower Super Output Areas and Data Zones,LSOADZ,218,
26156,E01007082,Sefton 016D,Lower Super Output Areas and Data Zones,LSOADZ,209,
26157,E01007083,Sefton 023A,Lower Super Output Areas and Data Zones,LSOADZ,304,
26158,E01007084,Sefton 027E,Lower Super Output Areas and Data Zones,LSOADZ,213,
26159,E01007085,Sefton 023B,Lower Super Output Areas and Data Zones,LSOADZ,438,
26160,E01007086,Sefton 023C,Lower Super Output Areas and Data Zones,LSOADZ,519,
26161,E01007087,Sefton 029C,Lower Super Output Areas and Data Zones,LSOADZ,416,
26162,E01007088,Sefton 029D,Lower Super Output Areas and Data Zones,LSOADZ,320,
26163,E01007089,Sefton 024E,Lower Super Output Areas and Data Zones,LSOADZ,436,
26164,E01007090,Sefton 029E,Lower Super Output Areas and Data Zones,LSOADZ,363,
26165,E01007091,Sefton 023D,Lower Super Output Areas and Data Zones,LSOADZ,417,
26166,E01007092,Sefton 023E,Lower Super Output Areas and Data Zones,LSOADZ,363,
26167,E01007095,Sefton 018C,Lower Super Output Areas and Data Zones,LSOADZ,359,
26168,E01007096,Sefton 018D,Lower Super Output Areas and Data Zones,LSOADZ,234,
26169,E01007097,Sefton 019B,Lower Super Output Areas and Data Zones,LSOADZ,305,
26170,E01007098,Sefton 019C,Lower Super Output Areas and Data Zones,LSOADZ,288,
26171,E01007099,Sefton 019D,Lower Super Output Areas and Data Zones,LSOADZ,393,
26172,E01007100,Sefton 018E,Lower Super Output Areas and Data Zones,LSOADZ,240,
26173,E01007101,Sefton 017E,Lower Super Output Areas and Data Zones,LSOADZ,281,
26174,E01007102,Sefton 030D,Lower Super Output Areas and Data Zones,LSOADZ,187,
26175,E01007103,Sefton 030E,Lower Super Output Areas and Data Zones,LSOADZ,238,
26176,E01007104,Sefton 028D,Lower Super Output Areas and Data Zones,LSOADZ,205,
26177,E01007105,Sefton 025C,Lower Super Output Areas and Data Zones,LSOADZ,283,
26178,E01007106,Sefton 025D,Lower Super Output Areas and Data Zones,LSOADZ,273,
26179,E01007107,Sefton 025E,Lower Super Output Areas and Data Zones,LSOADZ,192,
26180,E01007108,Sefton 025F,Lower Super Output Areas and Data Zones,LSOADZ,238,
26181,E01007109,Sefton 028E,Lower Super Output Areas and Data Zones,LSOADZ,229,
26182,E01007110,Wirral 035A,Lower Super Output Areas and Data Zones,LSOADZ,235,
26183,E01007111,Wirral 032A,Lower Super Output Areas and Data Zones,LSOADZ,161,
26184,E01007112,Wirral 032B,Lower Super Output Areas and Data Zones,LSOADZ,256,
26185,E01007113,Wirral 032C,Lower Super Output Areas and Data Zones,LSOADZ,205,
26186,E01007114,Wirral 032D,Lower Super Output Areas and Data Zones,LSOADZ,240,
26187,E01007115,Wirral 031A,Lower Super Output Areas and Data Zones,LSOADZ,320,
26188,E01007116,Wirral 032E,Lower Super Output Areas and Data Zones,LSOADZ,225,
26189,E01007117,Wirral 035B,Lower Super Output Areas and Data Zones,LSOADZ,206,
26190,E01007118,Wirral 035C,Lower Super Output Areas and Data Zones,LSOADZ,356,
26191,E01007119,Wirral 019A,Lower Super Output Areas and Data Zones,LSOADZ,415,
26192,E01007120,Wirral 011A,Lower Super Output Areas and Data Zones,LSOADZ,319,
26193,E01007121,Wirral 011B,Lower Super Output Areas and Data Zones,LSOADZ,465,
26194,E01007122,Wirral 011C,Lower Super Output Areas and Data Zones,LSOADZ,532,
26195,E01007123,Wirral 011D,Lower Super Output Areas and Data Zones,LSOADZ,422,
26196,E01007124,Wirral 011E,Lower Super Output Areas and Data Zones,LSOADZ,480,
26197,E01007125,Wirral 015A,Lower Super Output Areas and Data Zones,LSOADZ,426,
26198,E01007126,Wirral 016A,Lower Super Output Areas and Data Zones,LSOADZ,488,
26199,E01007127,Wirral 016B,Lower Super Output Areas and Data Zones,LSOADZ,454,
26200,E01007128,Wirral 016C,Lower Super Output Areas and Data Zones,LSOADZ,591,
26201,E01007129,Wirral 016D,Lower Super Output Areas and Data Zones,LSOADZ,396,
26202,E01007130,Wirral 021A,Lower Super Output Areas and Data Zones,LSOADZ,386,
26203,E01007131,Wirral 021B,Lower Super Output Areas and Data Zones,LSOADZ,351,
26204,E01007133,Wirral 016E,Lower Super Output Areas and Data Zones,LSOADZ,499,
26205,E01007135,Wirral 039A,Lower Super Output Areas and Data Zones,LSOADZ,310,
26206,E01007136,Wirral 039B,Lower Super Output Areas and Data Zones,LSOADZ,372,
26207,E01007137,Wirral 039C,Lower Super Output Areas and Data Zones,LSOADZ,354,
26208,E01007138,Wirral 031B,Lower Super Output Areas and Data Zones,LSOADZ,463,
26209,E01007139,Wirral 031C,Lower Super Output Areas and Data Zones,LSOADZ,298,
26210,E01007140,Wirral 036A,Lower Super Output Areas and Data Zones,LSOADZ,297,
26211,E01007141,Wirral 031D,Lower Super Output Areas and Data Zones,LSOADZ,371,
26212,E01007142,Wirral 036B,Lower Super Output Areas and Data Zones,LSOADZ,333,
26213,E01007143,Wirral 036C,Lower Super Output Areas and Data Zones,LSOADZ,249,
26214,E01007144,Wirral 038A,Lower Super Output Areas and Data Zones,LSOADZ,265,
26215,E01007145,Wirral 038B,Lower Super Output Areas and Data Zones,LSOADZ,151,
26216,E01007146,Wirral 038C,Lower Super Output Areas and Data Zones,LSOADZ,230,
26217,E01007147,Wirral 038D,Lower Super Output Areas and Data Zones,LSOADZ,169,
26218,E01007148,Wirral 038E,Lower Super Output Areas and Data Zones,LSOADZ,188,
26219,E01007149,Wirral 041A,Lower Super Output Areas and Data Zones,LSOADZ,187,
26220,E01007150,Wirral 041B,Lower Super Output Areas and Data Zones,LSOADZ,172,
26221,E01007151,Wirral 035D,Lower Super Output Areas and Data Zones,LSOADZ,219,
26222,E01007152,Wirral 036D,Lower Super Output Areas and Data Zones,LSOADZ,328,
26223,E01007153,Wirral 036E,Lower Super Output Areas and Data Zones,LSOADZ,386,
26224,E01007154,Wirral 035E,Lower Super Output Areas and Data Zones,LSOADZ,207,
26225,E01007155,Wirral 020A,Lower Super Output Areas and Data Zones,LSOADZ,480,
26226,E01007156,Wirral 015B,Lower Super Output Areas and Data Zones,LSOADZ,321,
26227,E01007157,Wirral 015C,Lower Super Output Areas and Data Zones,LSOADZ,324,
26228,E01007158,Wirral 015D,Lower Super Output Areas and Data Zones,LSOADZ,223,
26229,E01007159,Wirral 015E,Lower Super Output Areas and Data Zones,LSOADZ,257,
26230,E01007160,Wirral 020B,Lower Super Output Areas and Data Zones,LSOADZ,224,
26231,E01007161,Wirral 019B,Lower Super Output Areas and Data Zones,LSOADZ,286,
26232,E01007162,Wirral 019C,Lower Super Output Areas and Data Zones,LSOADZ,399,
26233,E01007163,Wirral 024A,Lower Super Output Areas and Data Zones,LSOADZ,330,
26234,E01007164,Wirral 042A,Lower Super Output Areas and Data Zones,LSOADZ,257,
26235,E01007165,Wirral 041C,Lower Super Output Areas and Data Zones,LSOADZ,227,
26236,E01007166,Wirral 042B,Lower Super Output Areas and Data Zones,LSOADZ,281,
26237,E01007167,Wirral 042C,Lower Super Output Areas and Data Zones,LSOADZ,326,
26238,E01007168,Wirral 042D,Lower Super Output Areas and Data Zones,LSOADZ,452,
26239,E01007169,Wirral 042E,Lower Super Output Areas and Data Zones,LSOADZ,368,
26240,E01007170,Wirral 039D,Lower Super Output Areas and Data Zones,LSOADZ,229,
26241,E01007171,Wirral 041D,Lower Super Output Areas and Data Zones,LSOADZ,217,
26242,E01007172,Wirral 041E,Lower Super Output Areas and Data Zones,LSOADZ,185,
26243,E01007173,Wirral 029A,Lower Super Output Areas and Data Zones,LSOADZ,323,
26244,E01007174,Wirral 029B,Lower Super Output Areas and Data Zones,LSOADZ,312,
26245,E01007175,Wirral 027A,Lower Super Output Areas and Data Zones,LSOADZ,503,
26246,E01007176,Wirral 029C,Lower Super Output Areas and Data Zones,LSOADZ,382,
26247,E01007177,Wirral 029D,Lower Super Output Areas and Data Zones,LSOADZ,411,
26248,E01007178,Wirral 029E,Lower Super Output Areas and Data Zones,LSOADZ,315,
26249,E01007179,Wirral 021C,Lower Super Output Areas and Data Zones,LSOADZ,292,
26250,E01007180,Wirral 022A,Lower Super Output Areas and Data Zones,LSOADZ,316,
26251,E01007181,Wirral 022B,Lower Super Output Areas and Data Zones,LSOADZ,278,
26252,E01007182,Wirral 037A,Lower Super Output Areas and Data Zones,LSOADZ,212,
26253,E01007183,Wirral 034A,Lower Super Output Areas and Data Zones,LSOADZ,140,
26254,E01007184,Wirral 037B,Lower Super Output Areas and Data Zones,LSOADZ,212,
26255,E01007185,Wirral 037C,Lower Super Output Areas and Data Zones,LSOADZ,198,
26256,E01007186,Wirral 040A,Lower Super Output Areas and Data Zones,LSOADZ,137,
26257,E01007187,Wirral 040B,Lower Super Output Areas and Data Zones,LSOADZ,139,
26258,E01007188,Wirral 040C,Lower Super Output Areas and Data Zones,LSOADZ,154,
26259,E01007189,Wirral 040D,Lower Super Output Areas and Data Zones,LSOADZ,171,
26260,E01007190,Wirral 040E,Lower Super Output Areas and Data Zones,LSOADZ,104,
26261,E01007191,Wirral 040F,Lower Super Output Areas and Data Zones,LSOADZ,100,
26262,E01007192,Wirral 037D,Lower Super Output Areas and Data Zones,LSOADZ,232,
26263,E01007193,Wirral 014A,Lower Super Output Areas and Data Zones,LSOADZ,195,
26264,E01007194,Wirral 014B,Lower Super Output Areas and Data Zones,LSOADZ,231,
26265,E01007195,Wirral 013A,Lower Super Output Areas and Data Zones,LSOADZ,186,
26266,E01007196,Wirral 026A,Lower Super Output Areas and Data Zones,LSOADZ,296,
26267,E01007197,Wirral 026B,Lower Super Output Areas and Data Zones,LSOADZ,137,
26268,E01007198,Wirral 026C,Lower Super Output Areas and Data Zones,LSOADZ,218,
26269,E01007199,Wirral 013B,Lower Super Output Areas and Data Zones,LSOADZ,124,
26270,E01007200,Wirral 014C,Lower Super Output Areas and Data Zones,LSOADZ,202,
26271,E01007201,Wirral 014D,Lower Super Output Areas and Data Zones,LSOADZ,148,
26272,E01007202,Wirral 014E,Lower Super Output Areas and Data Zones,LSOADZ,263,
26273,E01007203,Wirral 006A,Lower Super Output Areas and Data Zones,LSOADZ,267,
26274,E01007204,Wirral 009A,Lower Super Output Areas and Data Zones,LSOADZ,403,
26275,E01007205,Wirral 006B,Lower Super Output Areas and Data Zones,LSOADZ,378,
26276,E01007206,Wirral 009B,Lower Super Output Areas and Data Zones,LSOADZ,350,
26277,E01007207,Wirral 009C,Lower Super Output Areas and Data Zones,LSOADZ,499,
26278,E01007208,Wirral 012A,Lower Super Output Areas and Data Zones,LSOADZ,419,
26279,E01007209,Wirral 009D,Lower Super Output Areas and Data Zones,LSOADZ,493,
26280,E01007210,Wirral 006C,Lower Super Output Areas and Data Zones,LSOADZ,420,
26281,E01007211,Wirral 004A,Lower Super Output Areas and Data Zones,LSOADZ,232,
26282,E01007212,Wirral 007A,Lower Super Output Areas and Data Zones,LSOADZ,297,
26283,E01007213,Wirral 007B,Lower Super Output Areas and Data Zones,LSOADZ,321,
26284,E01007214,Wirral 007C,Lower Super Output Areas and Data Zones,LSOADZ,416,
26285,E01007215,Wirral 005A,Lower Super Output Areas and Data Zones,LSOADZ,419,
26286,E01007216,Wirral 005B,Lower Super Output Areas and Data Zones,LSOADZ,286,
26287,E01007217,Wirral 007D,Lower Super Output Areas and Data Zones,LSOADZ,351,
26288,E01007218,Wirral 002A,Lower Super Output Areas and Data Zones,LSOADZ,287,
26289,E01007219,Wirral 005C,Lower Super Output Areas and Data Zones,LSOADZ,285,
26290,E01007220,Wirral 005D,Lower Super Output Areas and Data Zones,LSOADZ,331,
26291,E01007221,Wirral 012B,Lower Super Output Areas and Data Zones,LSOADZ,363,
26292,E01007222,Wirral 013C,Lower Super Output Areas and Data Zones,LSOADZ,305,
26293,E01007223,Wirral 013D,Lower Super Output Areas and Data Zones,LSOADZ,146,
26294,E01007224,Wirral 017A,Lower Super Output Areas and Data Zones,LSOADZ,233,
26295,E01007225,Wirral 012C,Lower Super Output Areas and Data Zones,LSOADZ,386,
26296,E01007226,Wirral 017B,Lower Super Output Areas and Data Zones,LSOADZ,389,
26297,E01007227,Wirral 012D,Lower Super Output Areas and Data Zones,LSOADZ,448,
26298,E01007228,Wirral 012E,Lower Super Output Areas and Data Zones,LSOADZ,477,
26299,E01007229,Wirral 001A,Lower Super Output Areas and Data Zones,LSOADZ,207,
26300,E01007230,Wirral 001B,Lower Super Output Areas and Data Zones,LSOADZ,211,
26301,E01007231,Wirral 001C,Lower Super Output Areas and Data Zones,LSOADZ,232,
26302,E01007232,Wirral 002B,Lower Super Output Areas and Data Zones,LSOADZ,321,
26303,E01007233,Wirral 002C,Lower Super Output Areas and Data Zones,LSOADZ,318,
26304,E01007234,Wirral 002D,Lower Super Output Areas and Data Zones,LSOADZ,233,
26305,E01007235,Wirral 004B,Lower Super Output Areas and Data Zones,LSOADZ,224,
26306,E01007236,Wirral 002E,Lower Super Output Areas and Data Zones,LSOADZ,272,
26307,E01007237,Wirral 001D,Lower Super Output Areas and Data Zones,LSOADZ,365,
26308,E01007238,Wirral 001E,Lower Super Output Areas and Data Zones,LSOADZ,387,
26309,E01007239,Wirral 022C,Lower Super Output Areas and Data Zones,LSOADZ,284,
26310,E01007240,Wirral 020C,Lower Super Output Areas and Data Zones,LSOADZ,282,
26311,E01007241,Wirral 020D,Lower Super Output Areas and Data Zones,LSOADZ,306,
26312,E01007242,Wirral 020E,Lower Super Output Areas and Data Zones,LSOADZ,240,
26313,E01007243,Wirral 022D,Lower Super Output Areas and Data Zones,LSOADZ,268,
26314,E01007244,Wirral 022E,Lower Super Output Areas and Data Zones,LSOADZ,316,
26315,E01007245,Wirral 024B,Lower Super Output Areas and Data Zones,LSOADZ,286,
26316,E01007246,Wirral 024C,Lower Super Output Areas and Data Zones,LSOADZ,268,
26317,E01007247,Wirral 024D,Lower Super Output Areas and Data Zones,LSOADZ,259,
26318,E01007248,Wirral 030A,Lower Super Output Areas and Data Zones,LSOADZ,212,
26319,E01007249,Wirral 025A,Lower Super Output Areas and Data Zones,LSOADZ,366,
26320,E01007250,Wirral 030B,Lower Super Output Areas and Data Zones,LSOADZ,195,
26321,E01007251,Wirral 025B,Lower Super Output Areas and Data Zones,LSOADZ,220,
26322,E01007252,Wirral 024E,Lower Super Output Areas and Data Zones,LSOADZ,276,
26323,E01007253,Wirral 030C,Lower Super Output Areas and Data Zones,LSOADZ,357,
26324,E01007254,Wirral 030D,Lower Super Output Areas and Data Zones,LSOADZ,176,
26325,E01007255,Wirral 034B,Lower Super Output Areas and Data Zones,LSOADZ,208,
26326,E01007256,Wirral 034C,Lower Super Output Areas and Data Zones,LSOADZ,307,
26327,E01007257,Wirral 025C,Lower Super Output Areas and Data Zones,LSOADZ,371,
26328,E01007258,Wirral 028A,Lower Super Output Areas and Data Zones,LSOADZ,173,
26329,E01007259,Wirral 023A,Lower Super Output Areas and Data Zones,LSOADZ,154,
26330,E01007260,Wirral 028B,Lower Super Output Areas and Data Zones,LSOADZ,178,
26331,E01007261,Wirral 023B,Lower Super Output Areas and Data Zones,LSOADZ,214,
26332,E01007262,Wirral 028C,Lower Super Output Areas and Data Zones,LSOADZ,137,
26333,E01007263,Wirral 026D,Lower Super Output Areas and Data Zones,LSOADZ,359,
26334,E01007264,Wirral 023C,Lower Super Output Areas and Data Zones,LSOADZ,204,
26335,E01007265,Wirral 017C,Lower Super Output Areas and Data Zones,LSOADZ,179,
26336,E01007266,Wirral 023D,Lower Super Output Areas and Data Zones,LSOADZ,191,
26337,E01007267,Wirral 023E,Lower Super Output Areas and Data Zones,LSOADZ,191,
26338,E01007268,Wirral 023F,Lower Super Output Areas and Data Zones,LSOADZ,230,
26339,E01007269,Wirral 010C,Lower Super Output Areas and Data Zones,LSOADZ,442,
26340,E01007270,Wirral 010D,Lower Super Output Areas and Data Zones,LSOADZ,394,
26341,E01007271,Wirral 010E,Lower Super Output Areas and Data Zones,LSOADZ,365,
26342,E01007272,Wirral 008A,Lower Super Output Areas and Data Zones,LSOADZ,374,
26343,E01007273,Wirral 008B,Lower Super Output Areas and Data Zones,LSOADZ,365,
26344,E01007274,Wirral 008C,Lower Super Output Areas and Data Zones,LSOADZ,396,
26345,E01007275,Wirral 005E,Lower Super Output Areas and Data Zones,LSOADZ,311,
26346,E01007276,Wirral 007E,Lower Super Output Areas and Data Zones,LSOADZ,291,
26347,E01007277,Wirral 008D,Lower Super Output Areas and Data Zones,LSOADZ,363,
26348,E01007278,Wirral 008E,Lower Super Output Areas and Data Zones,LSOADZ,352,
26349,E01007279,Wirral 034D,Lower Super Output Areas and Data Zones,LSOADZ,263,
26350,E01007280,Wirral 033A,Lower Super Output Areas and Data Zones,LSOADZ,235,
26351,E01007281,Wirral 028D,Lower Super Output Areas and Data Zones,LSOADZ,137,
26352,E01007282,Wirral 026E,Lower Super Output Areas and Data Zones,LSOADZ,143,
26353,E01007283,Wirral 028E,Lower Super Output Areas and Data Zones,LSOADZ,104,
26354,E01007284,Wirral 033B,Lower Super Output Areas and Data Zones,LSOADZ,183,
26355,E01007285,Wirral 033C,Lower Super Output Areas and Data Zones,LSOADZ,230,
26356,E01007286,Wirral 034E,Lower Super Output Areas and Data Zones,LSOADZ,238,
26357,E01007287,Wirral 033D,Lower Super Output Areas and Data Zones,LSOADZ,417,
26358,E01007288,Wirral 037E,Lower Super Output Areas and Data Zones,LSOADZ,377,
26359,E01007289,Wirral 031E,Lower Super Output Areas and Data Zones,LSOADZ,396,
26360,E01007290,Wirral 027B,Lower Super Output Areas and Data Zones,LSOADZ,504,
26361,E01007291,Wirral 021D,Lower Super Output Areas and Data Zones,LSOADZ,406,
26362,E01007292,Wirral 021E,Lower Super Output Areas and Data Zones,LSOADZ,335,
26363,E01007293,Wirral 027C,Lower Super Output Areas and Data Zones,LSOADZ,457,
26364,E01007294,Wirral 021F,Lower Super Output Areas and Data Zones,LSOADZ,261,
26365,E01007295,Wirral 027D,Lower Super Output Areas and Data Zones,LSOADZ,285,
26366,E01007296,Wirral 027E,Lower Super Output Areas and Data Zones,LSOADZ,373,
26367,E01007297,Wirral 018A,Lower Super Output Areas and Data Zones,LSOADZ,364,
26368,E01007298,Wirral 018B,Lower Super Output Areas and Data Zones,LSOADZ,247,
26369,E01007299,Wirral 017D,Lower Super Output Areas and Data Zones,LSOADZ,239,
26370,E01007300,Wirral 019D,Lower Super Output Areas and Data Zones,LSOADZ,481,
26371,E01007301,Wirral 018C,Lower Super Output Areas and Data Zones,LSOADZ,265,
26372,E01007302,Wirral 018D,Lower Super Output Areas and Data Zones,LSOADZ,319,
26373,E01007303,Wirral 025D,Lower Super Output Areas and Data Zones,LSOADZ,476,
26374,E01007304,Wirral 025E,Lower Super Output Areas and Data Zones,LSOADZ,493,
26375,E01007305,Wirral 018E,Lower Super Output Areas and Data Zones,LSOADZ,272,
26376,E01007306,Wirral 017E,Lower Super Output Areas and Data Zones,LSOADZ,264,
26377,E01007307,Wirral 003A,Lower Super Output Areas and Data Zones,LSOADZ,189,
26378,E01007308,Wirral 003B,Lower Super Output Areas and Data Zones,LSOADZ,243,
26379,E01007309,Wirral 006D,Lower Super Output Areas and Data Zones,LSOADZ,203,
26380,E01007310,Wirral 004C,Lower Super Output Areas and Data Zones,LSOADZ,153,
26381,E01007311,Wirral 004D,Lower Super Output Areas and Data Zones,LSOADZ,207,
26382,E01007312,Wirral 003C,Lower Super Output Areas and Data Zones,LSOADZ,277,
26383,E01007313,Wirral 003D,Lower Super Output Areas and Data Zones,LSOADZ,294,
26384,E01007314,Wirral 004E,Lower Super Output Areas and Data Zones,LSOADZ,221,
26385,E01007315,Wirral 003E,Lower Super Output Areas and Data Zones,LSOADZ,200,
26386,E01007316,Wirral 004F,Lower Super Output Areas and Data Zones,LSOADZ,207,
50957,E01032505,Liverpool 050F,Lower Super Output Areas and Data Zones,LSOADZ,315,
50958,E01032506,Liverpool 050G,Lower Super Output Areas and Data Zones,LSOADZ,378,
50959,E01032507,Liverpool 050H,Lower Super Output Areas and Data Zones,LSOADZ,264,
50960,E01032508,Liverpool 027G,Lower Super Output Areas and Data Zones,LSOADZ,567,
50961,E01032509,Liverpool 027H,Lower Super Output Areas and Data Zones,LSOADZ,391,
50962,E01032510,Liverpool 008F,Lower Super Output Areas and Data Zones,LSOADZ,448,
50963,E01032511,Liverpool 008G,Lower Super Output Areas and Data Zones,LSOADZ,405,
51329,E01032903,Wirral 010F,Lower Super Output Areas and Data Zones,LSOADZ,731,
51330,E01032904,St. Helens 019I,Lower Super Output Areas and Data Zones,LSOADZ,290,
51331,E01032905,St. Helens 019J,Lower Super Output Areas and Data Zones,LSOADZ,255,
51507,E01033094,Sefton 004F,Lower Super Output Areas and Data Zones,LSOADZ,253,
51508,E01033095,Sefton 033F,Lower Super Output Areas and Data Zones,LSOADZ,468,
51509,E01033096,Sefton 018F,Lower Super Output Areas and Data Zones,LSOADZ,491,
51510,E01033097,Sefton 004G,Lower Super Output Areas and Data Zones,LSOADZ,223,
51625,E01033228,Knowsley 008F,Lower Super Output Areas and Data Zones,LSOADZ,714,
52085,E01033747,Liverpool 018F,Lower Super Output Areas and Data Zones,LSOADZ,428,
52086,E01033748,Liverpool 050I,Lower Super Output Areas and Data Zones,LSOADZ,100,
52087,E01033749,Liverpool 042F,Lower Super Output Areas and Data Zones,LSOADZ,32,
52088,E01033750,Liverpool 061A,Lower Super Output Areas and Data Zones,LSOADZ,82,
52089,E01033751,Liverpool 062A,Lower Super Output Areas and Data Zones,LSOADZ,215,
52090,E01033752,Liverpool 062B,Lower Super Output Areas and Data Zones,LSOADZ,38,
52091,E01033753,Liverpool 062C,Lower Super Output Areas and Data Zones,LSOADZ,29,
52092,E01033754,Liverpool 061B,Lower Super Output Areas and Data Zones,LSOADZ,216,
52093,E01033755,Liverpool 062D,Lower Super Output Areas and Data Zones,LSOADZ,34,
52094,E01033756,Liverpool 061C,Lower Super Output Areas and Data Zones,LSOADZ,55,
52095,E01033757,Liverpool 037E,Lower Super Output Areas and Data Zones,LSOADZ,114,
52096,E01033758,Liverpool 060B,Lower Super Output Areas and Data Zones,LSOADZ,165,
52097,E01033759,Liverpool 010F,Lower Super Output Areas and Data Zones,LSOADZ,353,
52098,E01033760,Liverpool 060C,Lower Super Output Areas and Data Zones,LSOADZ,66,
52099,E01033761,Liverpool 060D,Lower Super Output Areas and Data Zones,LSOADZ,41,
52100,E01033762,Liverpool 060E,Lower Super Output Areas and Data Zones,LSOADZ,110,
52101,E01033763,Liverpool 031G,Lower Super Output Areas and Data Zones,LSOADZ,579,
52102,E01033764,Liverpool 022E,Lower Super Output Areas and Data Zones,LSOADZ,1009,
52103,E01033765,Liverpool 061D,Lower Super Output Areas and Data Zones,LSOADZ,426,
52104,E01033766,Liverpool 042G,Lower Super Output Areas and Data Zones,LSOADZ,131,
52105,E01033767,Liverpool 050J,Lower Super Output Areas and Data Zones,LSOADZ,343,
52106,E01033768,Liverpool 037F,Lower Super Output Areas and Data Zones,LSOADZ,200,
